id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percent_significant,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
TGdQcnNMRVAx,19,48,153.575427931531,0.0279001468428781,0.0695060402108177,lgprslep1,LgPrsLEP1,LgPrs1,language_spoken_at_home,social,False,183,183.480244168139,60.9498045636352,0.266375545851528,0.242123386245139,False,4105,585,8.7,0.382,0.028,True,-164,189.65494984312934,False,-0.8961748633879781,0.2821967771806961,True,-0.2384753990086499,0.2519024092631918,False,-4086,586.9659274608706,True,-35.40998531571219,7.493390171202757,True
TGdQcnNMRVAy,19,48,153.575427931531,0.00042861332310677,0.00108250932000148,lgprslep2,LgPrsLEP2,LgOEnLEP2,language_spoken_at_home,social,False,183,183.480244168139,60.9498045636352,0.00420602633937806,0.00421213414614695,False,4105,585,8.7,0.002,0,True,-164,189.65494984312934,False,-0.8961748633879781,0.2821967771806961,True,-0.00377741301627129,0.004349011438594656,False,-4086,586.9659274608706,True,-0.157138667689323,0.10825093200014799,False
TGdQcnQx,2743,696.646251694502,15.4390507518891,1,0,lgprt1,LgPrt1,LgPrt1,language_spoken_at_home,social,True,2108,497.945780180935,14.3597059740844,1,0,True,18092,1484,5,1,0,True,635,856.3095234785138,False,0.3012333965844402,0.45132454631738006,False,0,0,-15349,1639.3815907225503,True,0,0
TGdQcnQy,2743,696.646251694502,15.4390507518891,0.00735280320596159,0.0018647051759525,lgprt2,LgPrt2,Pop5pl2,language_spoken_at_home,social,True,2108,497.945780180935,14.3597059740844,0.00565594773346212,0.00133408205322064,True,18092,1484,5,0.002,0,True,635,856.3095234785138,False,0.3012333965844402,0.45132454631738006,False,0.0016968554724994698,0.002292793125850966,False,-15349,1639.3815907225503,True,0.5352803205961589,0.18647051759525002,False
TGdQcnRMRVAx,653,354.520803338817,33.003700790722,0.238060517681371,0.114231907287419,lgprtlep1,LgPrtLEP1,LgPrt1,language_spoken_at_home,social,False,476,233.713499824037,29.8477050169902,0.225806451612903,0.0971957881177622,False,5402,712,8,0.299,0.031,True,177,424.62571754428666,False,0.37184873949579833,1.0041970850837998,False,0.01225406606846799,0.14998649896025446,False,-4749,795.3797834996815,True,-6.0939482318629,11.83635443982711,False
TGdQcnRMRVAy,653,354.520803338817,33.003700790722,0.0147307631573011,0.00794884718280174,lgprtlep2,LgPrtLEP2,LgOEnLEP2,language_spoken_at_home,social,False,476,233.713499824037,29.8477050169902,0.0109402652324806,0.00534537828208132,False,5402,712,8,0.003,0,True,177,424.62571754428666,False,0.37184873949579833,1.0041970850837998,False,0.0037904979248205,0.009578999974636277,False,-4749,795.3797834996815,True,1.17307631573011,0.7948847182801739,False
TGdSdXMx,3827,1005.90407097297,15.9783599806045,1,0,lgrus1,LgRus1,LgRus1,language_spoken_at_home,social,True,2640,543.030385890145,12.5041536771241,1,0,True,195619,4132,1.3,1,0,True,1187,1143.1207285322025,False,0.44962121212121214,0.4838277198520392,False,0,0,-191792,4252.6776270956625,True,0,0
TGdSdXMy,3827,1005.90407097297,15.9783599806045,0.0102585409658093,0.00269275136935037,lgrus2,LgRus2,Pop5pl2,language_spoken_at_home,social,True,2640,543.030385890145,12.5041536771241,0.00708335010262808,0.00145419285647854,True,195619,4132,1.3,0.025,0.001,True,1187,1143.1207285322025,False,0.44962121212121214,0.4838277198520392,False,0.0031751908631812206,0.0030603246234626007,False,-191792,4252.6776270956625,True,-1.47414590341907,0.28724397186256656,True
TGdSdXNMRVAx,1153,673.223588416211,35.4947494400078,0.301280376273844,0.157082095969978,lgruslep1,LgRusLEP1,LgRus1,language_spoken_at_home,social,False,677,222.427516283395,19.9725695144765,0.256439393939394,0.0656978249363233,True,114804,2614,1.4,0.587,0.005,True,476,709.0162198426773,False,0.7031019202363368,1.141040440890783,False,0.04484098233445,0.170267404618985,False,-113651,2699.3010206347867,True,-28.571962372615594,15.716165204756972,False
TGdSdXNMRVAy,1153,673.223588416211,35.4947494400078,0.026010061133795,0.0151071486780666,lgruslep2,LgRusLEP2,LgOEnLEP2,language_spoken_at_home,social,False,677,222.427516283395,19.9725695144765,0.01555999908065,0.00505628765462513,True,114804,2614,1.4,0.063,0.001,True,476,709.0162198426773,False,0.7031019202363368,1.141040440890783,False,0.010450062053145,0.01593085013511595,False,-113651,2699.3010206347867,True,-3.6989938866205,1.5140209416689367,False
TGdTY2Qx,322,209.327494610718,39.5188685100186,1,0,lgscd1,LgScd1,LgScd1,language_spoken_at_home,social,False,786,314.817407396732,24.3483922594285,1,0,False,5194,665,7.8,1,0,True,-464,378.0581965782518,False,-0.5903307888040712,0.3128103120323196,False,0,0,-4872,697.1678420581375,True,0,0
TGdTY2Qy,322,209.327494610718,39.5188685100186,0.000863143504309016,0.00056099305585643,lgscd2,LgScd2,Pop5pl2,language_spoken_at_home,social,False,786,314.817407396732,24.3483922594285,0.00210890650782791,0.000844253968048605,False,5194,665,7.8,0.001,0,True,-464,378.0581965782518,False,-0.5903307888040712,0.3128103120323196,False,-0.0012457630035188942,0.0010136458806136147,False,-4872,697.1678420581375,True,0,0.056099305585643
TGdTY2RMRVAx,25,38,92.4012158054711,0.077639751552795,0.106674560284943,lgscdlep1,LgScdLEP1,LgScd1,language_spoken_at_home,social,False,132,192.439600914157,88.6246665350267,0.16793893129771,0.235412803277176,False,460,142,18.8,0.089,0.025,True,-107,196.15555052049896,False,-0.8106060606060606,0.39888907444638355,False,-0.09029917974491501,0.2584543475331849,False,-435,146.99659860010368,False,-1.1360248447205006,10.956487490060827,False
TGdTY2RMRVAy,25,38,92.4012158054711,0.000563964898824697,0.000856563224455101,lgscdlep2,LgScdLEP2,LgOEnLEP2,language_spoken_at_home,social,False,132,192.439600914157,88.6246665350267,0.00303385506446942,0.00442053891118175,False,460,142,18.8,0,0,True,-107,196.15555052049896,False,-0.8106060606060606,0.39888907444638355,False,-0.002469890165644723,0.004502761910512352,False,-435,146.99659860010368,False,0.056396489882469696,0.0856563224455101,False
TGdTQ3Ix,991,535.167263572801,32.8284201321192,1,0,lgscr1,LgSCr1,LgSCr1,language_spoken_at_home,social,False,435,169.150820275871,23.6384474409909,1,0,False,16920,1594,5.7,1,0,True,556,561.2628617679953,False,1.27816091954023,1.5160231462783194,False,0,0,-15929,1681.439859168326,True,0,0
TGdTQ3Iy,991,535.167263572801,32.8284201321192,0.00265644476015601,0.00143409411109442,lgscr2,LgSCr2,Pop5pl2,language_spoken_at_home,social,False,435,169.150820275871,23.6384474409909,0.00116714291463758,0.000453602077880402,False,16920,1594,5.7,0.002,0,True,556,561.2628617679953,False,1.27816091954023,1.5160231462783194,False,0.0014893018455184302,0.0015041212599166043,False,-15929,1681.439859168326,True,0.06564447601560103,0.143409411109442,False
TGdTQ3JMRVAx,421,237.170824512628,34.2462691251296,0.424823410696266,0.0681504405869647,lgscrlep1,LgSCrLEP1,LgSCr1,language_spoken_at_home,social,False,138,94.8736001214247,41.7926964104774,0.317241379310345,0.179861052966047,False,6633,862,7.9,0.392,0.035,True,283,255.44275288212773,False,2.050724637681159,2.7115550297270365,False,0.10758203138592098,0.19233949393261013,False,-6212,894.032437890259,True,3.2823410696265967,7.661254826852717,False
TGdTQ3JMRVAy,421,237.170824512628,34.2462691251296,0.0094971688962079,0.00532002345850333,lgscrlep2,LgSCrLEP2,LgOEnLEP2,language_spoken_at_home,social,False,138,94.8736001214247,41.7926964104774,0.00317175756739985,0.00217512572516426,False,6633,862,7.9,0.004,0,True,283,255.44275288212773,False,2.050724637681159,2.7115550297270365,False,0.00632541132880805,0.005747505678056967,False,-6212,894.032437890259,True,0.5497168896207899,0.532002345850333,False
TGdTcDE=,72533,3079.07421151229,2.58058764448965,1,0,lgsp1,LgSp1,LgSp1,language_spoken_at_home,social,True,74867,2909.38653327467,2.36235461870493,1,0,True,1932321,7298,0.2,1,0,True,-2334,4236.180827113029,False,-0.031175284170595858,0.05575765704208963,False,0,0,-1859788,7920.953351712155,True,0,0
TGdTcDI=,72533,3079.07421151229,2.58058764448965,0.194429775770329,0.0078145574479095,lgsp2,LgSp2,Pop5pl2,language_spoken_at_home,social,True,74867,2909.38653327467,2.36235461870493,0.200874686414188,0.00737350950850107,True,1932321,7298,0.2,0.246,0.001,True,-2334,4236.180827113029,False,-0.031175284170595858,0.05575765704208963,False,-0.006444910643858992,0.010744112368112757,False,-1859788,7920.953351712155,True,-5.157022422967103,0.7878280783691187,True
TGdTcExFUDE=,27256,2054.82189009169,4.58296099236886,0.375773785725118,0.023411487981385,lgsplep1,LgSpLEP1,LgSp1,language_spoken_at_home,social,True,29732,1850.54694617564,3.78364237477012,0.397130912150881,0.019307977083613,True,888764,6782,0.5,0.46,0.003,True,-2476,2765.2878692823233,False,-0.08327727700793758,0.08962126214089579,False,-0.021357126425762984,0.030346264161571174,False,-861508,7086.453062004996,True,-8.422621427488203,2.3602918664913757,True
TGdTcExFUDI=,27256,2054.82189009169,4.58296099236886,0.614857091294638,0.0282357950500518,lgsplep2,LgSpLEP2,LgOEnLEP2,language_spoken_at_home,social,True,29732,1850.54694617564,3.78364237477012,0.683352869521249,0.0266848698927201,True,888764,6782,0.5,0.488,0.003,True,-2476,2765.2878692823233,False,-0.08327727700793758,0.08962126214089579,False,-0.06849577822661101,0.038850256154881774,False,-861508,7086.453062004996,True,12.685709129463795,2.839471996883452,True
TGdUYWcx,2221,563.068379506433,15.4115627289778,1,0,lgtag1,LgTag1,LgTag1,language_spoken_at_home,social,True,1837,377.86902492795,12.5044972203573,1,0,True,50071,2142,2.6,1,0,True,384,678.1083984142949,False,0.2090364725095264,0.3947176636481985,False,0,0,-47850,2214.7708685098783,True,0,0
TGdUYWcy,2221,563.068379506433,15.4115627289778,0.00595354572382088,0.00150715098167203,lgtag2,LgTag2,Pop5pl2,language_spoken_at_home,social,True,1837,377.86902492795,12.5044972203573,0.00492883111307871,0.00101190377059486,True,50071,2142,2.6,0.006,0,True,384,678.1083984142949,False,0.2090364725095264,0.3947176636481985,False,0.0010247146107421699,0.0018153383493164736,False,-47850,2214.7708685098783,True,0,0.150715098167203
TGdUYWdMRVAx,355,198.982411283008,34.0737893373873,0.159837910850968,0.0799034917654783,lgtaglep1,LgTagLEP1,LgTag1,language_spoken_at_home,social,False,390,170.01470524634,26.5006165141206,0.212302667392488,0.0815992082846591,False,14041,1042,4.5,0.28,0.017,True,-35,261.723136157276,False,-0.08974358974358974,0.646355897389893,False,-0.05246475654152,0.11420594900879304,False,-13686,1060.8289211743806,True,-12.016208914903205,8.16919090015398,False
TGdUYWdMRVAy,355,198.982411283008,34.0737893373873,0.0080083015633107,0.00446315391751488,lgtaglep2,LgTagLEP2,LgOEnLEP2,language_spoken_at_home,social,False,390,170.01470524634,26.5006165141206,0.00896366269047783,0.00388335012689732,False,14041,1042,4.5,0.008,0.001,True,-35,261.723136157276,False,-0.08974358974358974,0.646355897389893,False,-0.0009553611271671293,0.005916092553324521,False,-13686,1060.8289211743806,True,0.0008301563310700866,0.4573810543893179,False
TGdUaGFpMQ==,242,201,50.4910949785224,1,0,lgthai1,LgThai1,LgThai1,language_spoken_at_home,social,False,284,148.865711297128,31.8647440594907,1,0,False,5456,863,9.6,1,0,True,-42,250.12396926324325,False,-0.14788732394366197,0.8369031220305438,False,0,0,-5214,886.0981886901699,True,0,0
TGdUaGFpMg==,242,201,50.4910949785224,0.000648697913176341,0.000538721655171463,lgthai2,LgThai2,Pop5pl2,language_spoken_at_home,social,False,284,148.865711297128,31.8647440594907,0.000761996753464536,0.00039930136428642,False,5456,863,9.6,0.001,0,True,-42,250.12396926324325,False,-0.14788732394366197,0.8369031220305438,False,-0.000113298840288195,0.0006705688639294826,False,-5214,886.0981886901699,True,0,0.053872165517146305
TGdUaGFMRVAx,150,191,77.4062816616008,0.619834710743802,0.59823430275072,lgthalep1,LgThaLEP1,LgThai1,language_spoken_at_home,social,False,195,108.908218239029,33.9515916885758,0.686619718309859,0.132371470561517,False,3250,561,10.5,0.596,0.041,True,-45,219.86814230351783,False,-0.23076923076923078,1.0695639054941954,False,-0.06678500756605699,0.6127042412177826,False,-3100,592.6229830170274,True,2.3834710743802106,59.9637624726501,False
TGdUaGFMRVAy,150,191,77.4062816616008,0.00338378939294818,0.00430393941669832,lgthalep2,LgThaLEP2,LgOEnLEP2,language_spoken_at_home,social,False,195,108.908218239029,33.9515916885758,0.00448183134523892,0.00249367633310953,False,3250,561,10.5,0.002,0,True,-45,219.86814230351783,False,-0.23076923076923078,1.0695639054941954,False,-0.0010980419522907403,0.004974164870299341,False,-3100,592.6229830170274,True,0.13837893929481798,0.43039394166983197,False
TGdVcmQx,380,261.698299574147,41.8650295271392,1,0,lgurd1,LgUrd1,LgUrd1,language_spoken_at_home,social,False,700,346.208029947314,30.0658297826586,1,0,False,47464,2667,3.4,1,0,True,-320,433.9884791097573,False,-0.45714285714285713,0.4602750024542013,False,0,0,-47084,2679.8087618335753,True,0,0
TGdVcmQy,380,261.698299574147,41.8650295271392,0.00101861655788021,0.00070136253451995,lgurd2,LgUrd2,Pop5pl2,language_spoken_at_home,social,False,700,346.208029947314,30.0658297826586,0.00187816101206048,0.000928597246202607,False,47464,2667,3.4,0.006,0,True,-320,433.9884791097573,False,-0.45714285714285713,0.4602750024542013,False,-0.0008595444541802698,0.001163701959473865,False,-47084,2679.8087618335753,True,-0.498138344211979,0.07013625345199499,True
TGdVcmRMRVAx,34,46.8721665810319,83.8050537833575,0.0894736842105263,0.106854179256108,lgurdlep1,LgUrdLEP1,LgUrd1,language_spoken_at_home,social,False,257,216.060176802668,51.1064484530809,0.367142857142857,0.24959397983294,False,20533,1441,4.3,0.433,0.018,True,-223,221.08595613471283,False,-0.867704280155642,0.21361958835140793,True,-0.2776691729323307,0.2715050098862681,False,-20499,1441.762116300744,True,-34.35263157894737,10.835965865808392,True
TGdVcmRMRVAy,34,46.8721665810319,83.8050537833575,0.000766992262401588,0.00105637538351227,lgurdlep2,LgUrdLEP2,LgOEnLEP2,language_spoken_at_home,social,False,257,216.060176802668,51.1064484530809,0.00590682387552001,0.00495761408102495,False,20533,1441,4.3,0.011,0.001,True,-223,221.08595613471283,False,-0.867704280155642,0.21361958835140793,True,-0.0051398316131184224,0.005068911749800696,False,-20499,1441.762116300744,True,-1.023300773759841,0.1454623302058198,True
TGdWaWVMRVAx,33,33.6005952328229,61.8966477531968,0.157142857142857,0.0950835967438829,lgvielep1,LgVieLEP1,LgViet1,language_spoken_at_home,social,False,26,42,98.1996726677578,0.130653266331658,0.190805769001166,False,6251,764,7.4,0.583,0.042,True,7,53.78661543544082,False,0.2692307692307692,2.423598862947145,False,0.026489590811199004,0.21318473644677205,False,-6218,764.7385174031709,True,-42.585714285714296,10.394657459365048,True
TGdWaWVMRVAy,33,33.6005952328229,61.8966477531968,0.0007444336664486,0.000756674332277661,lgvielep2,LgVieLEP2,LgOEnLEP2,language_spoken_at_home,social,False,26,42,98.1996726677578,0.000597577512698522,0.000964882934479076,False,6251,764,7.4,0.003,0,True,7,53.78661543544082,False,0.2692307692307692,2.423598862947145,False,0.000146856153750078,0.001226195385074009,False,-6218,764.7385174031709,True,-0.22555663335513998,0.0756674332277661,False
TGdWaWV0MQ==,210,171.970927775598,49.781713062845,1,0,lgviet1,LgViet1,LgViet1,language_spoken_at_home,social,False,199,137.397234324422,41.9719369871917,1,0,False,10729,1054,6,1,0,True,11,220.11815009217224,False,0.05527638190954774,1.1303371573359002,False,0,0,-10519,1067.9372640750018,True,0,0
TGdWaWV0Mg==,210,171.970927775598,49.781713062845,0.000562919676723271,0.000460915935458108,lgviet2,LgViet2,Pop5pl2,language_spoken_at_home,social,False,199,137.397234324422,41.9719369871917,0.000533934344857193,0.000368585819696006,False,10729,1054,6,0.001,0,True,11,220.11815009217224,False,0.05527638190954774,1.1303371573359002,False,2.8985331866078056e-05,0.0005901686250896429,False,-10519,1067.9372640750018,True,0,0.0460915935458108
TGdZaWQx,467,231.864184383876,30.1821995644287,1,0,lgyid1,LgYid1,LgYid1,language_spoken_at_home,social,False,438,252.329150119442,35.0209088172881,1,0,False,87743,2807,1.9,1,0,True,29,342.68206839576527,False,0.06621004566210045,0.8108761818766393,False,0,0,-87276,2816.5599585309737,True,0,0
TGdZaWQy,467,231.864184383876,30.1821995644287,0.00125182613823699,0.000621292807966219,lgyid2,LgYid2,Pop5pl2,language_spoken_at_home,social,False,438,252.329150119442,35.0209088172881,0.00117519217611784,0.000676855081101737,False,87743,2807,1.9,0.011,0,True,29,342.68206839576527,False,0.06621004566210045,0.8108761818766393,False,7.663396211914997e-05,0.0009187695870259246,False,-87276,2816.5599585309737,True,-0.9748173861763009,0.062129280796621895,True
TGdZaWRMRVAx,0,0,,0,0,lgyidlep1,LgYidLEP1,LgYid1,language_spoken_at_home,social,False,23,27,71.3624950442712,0.0525114155251142,0.0537104150542217,False,28984,1499,3.1,0.33,0.013,True,-23,27,False,-1,0,True,-0.0525114155251142,0.0537104150542217,False,-28984,1499,True,-33,1.3,True
TGdZaWRMRVAy,0,0,,0,0,lgyidlep2,LgYidLEP2,LgOEnLEP2,language_spoken_at_home,social,False,23,27,71.3624950442712,0.000528626261233308,0.000620032138909822,False,28984,1499,3.1,0.016,0.001,True,-23,27,False,-1,0,True,-0.000528626261233308,0.000620032138909822,False,-28984,1499,True,-1.6,0.1,True
TGliZXJpYQ==,21,36,104.211897524967,0.000220421529935343,0.000377769598257109,liberia,Liberia,Fb2,place_of_birth,social,False,79,65.7419196555744,50.5882187338497,0.000872176466691691,0.00072525962733562,False,3264,642,12,0.001,0,True,-58,74.95331880577405,False,-0.7341772151898734,0.5065505996804297,False,-0.0006517549367563481,0.0008177477584257508,False,-3243,643.0085535978507,True,-0.07795784700646571,0.0377769598257109,False
TGliZXJpYW4=,21,36,104.211897524967,5.23373616486767e-05,8.97182065258867e-05,liberian,Liberian,Pop_5,ancestry,social,False,30,33.0151480384384,66.8999960252044,7.54445570524314e-05,8.30214802231143e-05,False,2607,670,15.6,0,0,True,-9,48.84669896727928,False,-0.3,1.4259889355967827,False,-2.3107195403754694e-05,0.00012223715785577893,False,-2586,670.966467120377,True,0.00523373616486767,0.008971820652588669,False
THRoaWFu,1798,540.343409324107,18.2689786802664,0.00448107505925337,0.00134521516511687,lthian,Lthian,Pop_5,ancestry,social,True,1924,346.418821659563,10.9453715871684,0.00483851092562927,0.000868971970072442,True,13567,870,3.9,0.002,0,True,-126,641.8543448478008,False,-0.06548856548856549,0.32739069743834215,False,-0.0003574358663759004,0.0016014731109924977,False,-11769,1024.1440328391313,True,0.24810750592533698,0.13452151651168698,False
THRodWFuaWE=,114,117.337121150981,62.5697867813049,0.00119657401964901,0.00123073421757849,lthuania,Lthuania,Fb2,place_of_birth,social,False,199,161.898116110102,49.4564360129223,0.00219700147938793,0.00178598499631026,False,2329,528,13.8,0.001,0,True,-85,199.94749310756578,False,-0.4271356783919598,0.75158404339489,False,-0.00100042745973892,0.002168974209474123,False,-2215,540.8807632001715,True,0.019657401964900997,0.123073421757849,False
